Customer_ID,First_Name,Last_Name,Age,Gender,Marital_Status,Education,Occupation,City,State,Employment_Status,Annual_Income,Monthly_Income,Customer_Since,Customer_Segment,Risk_Profile
CUST100030,Balendra,Garg,47,Male,Single,Post Graduate,Self Employed,,Uttarakhand,Self Employed,835586.04,69632.17,11,Business Owners,Medium
CUST100725,Chandran,Nayak,24,Male,Widowed,Post Graduate,Student,Hyderabad,Telangana,Not Employed,67314.15,5609.51,6,Students,Medium
CUST104961,Qushi,Rao,34,Female,Widowed,Post Graduate,Salaried - Private,Indore,Madhya Pradesh,Employed,629421.51,52451.79,8,,Medium
CUST104718,Michael,Karan,21,Male,Married,Graduate,Salaried - Private,Nashik,Maharashtra,Employed,1120111.07,,3,Young Professionals,High
CUST103903,Bakhshi,Om,41,Male,Married,Post Graduate,Salaried - Private,Ranchi,Jharkhand,Employed,1264327.6,105360.63,13,Business Owners,Medium
CUST101426,Falan,Gola,33,Male,Married,Post Graduate,Salaried - Private,Kochi,Kerala,Employed,1152129.23,96010.77,1,Young Professionals,Medium
CUST102497,Zilmil,Mody,39,Female,Divorced,Post Graduate,Self Employed,Pune,Maharashtra,Self Employed,2041974.69,170164.56,5,Business Owners,High
CUST100436,Zayan,Narula,,Male,Divorced,Graduate,Salaried - Government,Udaipur,Rajasthan,Employed,1378685.94,114890.49,,Young Professionals,Medium
CUST102470,Dayita,Bhagat,31,Female,Single,Post Graduate,Salaried - Private,Hyderabad,Telangana,Employed,1368593.68,114049.47,7,Young Professionals,Medium
CUST100912,Warjas,Lanka,27,Male,Widowed,Graduate,,Delhi,Delhi,Employed,622472.54,51872.71,9,Young Professionals,Medium
CUST104222,Bakhshi,Sahni,50,Male,Married,Post Graduate,Business Owner,Chennai,Tamil Nadu,Self Employed,2830891.32,235907.61,13,Business Owners,High
CUST104352,Raghav,Chakraborty,48,Male,Widowed,Doctorate,Business Owner,Patna,Bihar,Self Employed,,518968.14,12,High Net Worth Individuals,High
CUST104512,Wakeeta,Mann,38,Female,Single,Graduate,Self Employed,Thiruvananthapuram,Kerala,Self Employed,2636256.9,219688.07,20,Business Owners,High
CUST104443,Charita,Gandhi,65,,Single,Graduate,Retired,Patna,Bihar,Retired,777640.89,64803.41,1,Retired Customers,Low
CUST102287,Mugdha,Kashyap,35,Female,Married,Post Graduate,,Nagpur,Maharashtra,Employed,802432.26,66869.35,5,Young Professionals,Medium
CUST104597,Libni,Deol,39,Female,Widowed,High School,Business Owner,Patna,Bihar,Self Employed,6506437.83,542203.15,15,High Net Worth Individuals,
CUST101238,Vyanjana,Chatterjee,32,Female,Married,Post Graduate,Salaried - Private,Guwahati,Assam,Employed,908011.27,75667.61,4,Young Professionals,
CUST100903,Nathaniel,Gaba,19,Male,Single,Post Graduate,Student,Nashik,Maharashtra,Not Employed,112127.2,9343.93,1,Students,Medium
CUST103620,Charles,Bedi,36,,Widowed,High School,Salaried - Private,Thiruvananthapuram,Kerala,Employed,1623329.32,135277.44,10,Business Owners,Medium
CUST103231,Isaiah,Reddy,22,Male,Widowed,Graduate,Student,Pune,Maharashtra,Not Employed,41055.47,3421.29,2,,Medium
CUST102859,Vivaan,Borra,49,Male,Widowed,Post Graduate,Salaried - Government,Bengaluru,Karnataka,Employed,1725198.06,143766.51,7,Business Owners,Medium
CUST100507,Dalbir,Dey,30,Male,Single,Graduate,Business Owner,Bhubaneswar,,Self Employed,7777540.67,648128.39,12,High Net Worth Individuals,High
CUST103221,Dayita,Murthy,28,Female,Divorced,High School,Salaried - Private,Patna,Bihar,Employed,797377.81,66448.15,9,Young Professionals,Medium
CUST100183,Ryan,Yadav,28,Male,Widowed,Graduate,Salaried - Private,Kolkata,West Bengal,Employed,955645.59,79637.13,8,Young Professionals,High
CUST101564,Balvan,Khanna,36,Male,Married,High School,Unemployed,,West Bengal,,30693.24,2557.77,18,Business Owners,Low
CUST102704,Unni,Ramanathan,36,Female,Widowed,,Salaried - Private,Chandigarh,Punjab,Employed,2030065.71,169172.14,4,,High
CUST100321,Orinder,Sandal,40,Male,Widowed,High School,Salaried - Private,Mysuru,Karnataka,Employed,1171904.54,97658.71,16,Business Owners,Medium
CUST103563,Adweta,Guha,41,Female,Single,Doctorate,Freelancer,Guwahati,Assam,Self Employed,309380.99,25781.75,12,Business Owners,Medium
CUST101538,Chandani,Bhalla,47,Female,Married,Graduate,Salaried - Private,Dehradun,,Employed,1244168.57,103680.71,3,Business Owners,Medium
CUST101837,Abdul,Dugar,34,Male,Widowed,Post Graduate,Salaried - Private,Chennai,Tamil Nadu,Employed,1124842.53,93736.88,12,Young Professionals,Medium
CUST102380,Anamika,Rama,38,Female,Single,Graduate,Business Owner,,Punjab,Self Employed,2964392.76,247032.73,4,Business Owners,High
CUST101912,Arunima,Raj,26,Female,Divorced,High School,Salaried - Private,Bengaluru,Karnataka,Employed,2066126.65,172177.22,4,Young Professionals,High
CUST101840,Bishakha,Swamy,44,Female,Married,Graduate,Salaried - Private,Bengaluru,Karnataka,Employed,1520947.94,126745.66,4,Business Owners,Medium
CUST102115,Manya,Ranganathan,,Female,Single,Graduate,Salaried - Government,Lucknow,Uttar Pradesh,Employed,1282849.41,106904.12,9,Young Professionals,Medium
CUST104437,Lakshit,Sangha,35,Male,Divorced,Graduate,Self Employed,Delhi,Delhi,Self Employed,1385570.83,115464.24,12,Business Owners,High
CUST101146,Finn,Khosla,30,Male,Divorced,Graduate,Homemaker,Lucknow,Uttar Pradesh,Not Employed,94193.51,7849.46,5,Young Professionals,Low
CUST102486,Bhavna,Rama,30,Female,Married,High School,Salaried - Government,Surat,Gujarat,Employed,707174.51,58931.21,4,Young Professionals,Medium
CUST100044,Ryan,Pathak,31,Male,Widowed,Diploma,Business Owner,Udaipur,Rajasthan,Self Employed,13129449.04,1094120.75,13,High Net Worth Individuals,High
CUST102154,Aahana,Lal,39,Female,Divorced,Graduate,Salaried - Government,Mumbai,Maharashtra,Employed,1190260.42,99188.37,,,Medium
CUST101526,Gauri,Chaudhry,44,Female,Married,Post Graduate,Salaried - Private,Thiruvananthapuram,Kerala,Employed,1374111.4,114509.28,11,Business Owners,Medium
CUST104855,Yutika,Nayak,20,Female,Single,Doctorate,Student,Vadodara,Gujarat,Not Employed,35060.07,2921.67,2,Students,Medium
CUST101378,Reyansh,Chowdhury,35,Male,Divorced,,Salaried - Government,Vadodara,Gujarat,Employed,887738.13,73978.18,1,Young Professionals,Medium
CUST101765,Ekani,Oommen,21,Female,Married,Graduate,Salaried - Private,Kanpur,Uttar Pradesh,Employed,894923.6,74576.97,3,Young Professionals,High
CUST103012,Yachana,Khosla,26,Female,Divorced,Graduate,Homemaker,Jaipur,Rajasthan,Not Employed,21325.56,1777.13,8,Young Professionals,Medium
CUST100413,Madhav,Upadhyay,39,Male,Married,Graduate,Self Employed,Bengaluru,Karnataka,Self Employed,1985827.69,165485.64,13,Business Owners,High
CUST104284,Sanaya,Mand,27,Female,Married,Graduate,Salaried - Private,Kochi,Kerala,Employed,1626326.64,135527.22,9,Young Professionals,High
CUST101407,Aashi,Gade,32,Female,Married,Diploma,Salaried - Private,Kochi,Kerala,Employed,708819.98,,9,Young Professionals,Medium
CUST101658,Ekani,Mital,52,Female,Married,Graduate,,Mysuru,Karnataka,Employed,1796159.74,149679.98,20,Business Owners,Medium
CUST100801,Naksh,Mallick,53,Male,Married,Post Graduate,Self Employed,Ludhiana,Punjab,Self Employed,2219365.21,184947.1,10,Business Owners,High
CUST101288,Madhav,Bali,30,Male,Married,Doctorate,Salaried - Private,Thiruvananthapuram,Kerala,,1779780.41,148315.03,4,Young Professionals,Medium
CUST102182,Jyoti,Jain,20,Female,,Post Graduate,Student,Nagpur,Maharashtra,Not Employed,34562.77,2880.23,2,Students,Medium
CUST102588,Ekaja,Jain,64,Female,Single,Post Graduate,Retired,Jaipur,Rajasthan,Retired,634208.32,52850.69,11,Retired Customers,
CUST102615,Mahika,Narayan,43,,Divorced,Graduate,Homemaker,Dehradun,Uttarakhand,Not Employed,,5537.89,19,Business Owners,Low
CUST102318,Ayaan,Lata,52,Male,Married,Post Graduate,Business Owner,Kolkata,West Bengal,Self Employed,4085339.85,340444.99,17,High Net Worth Individuals,High
CUST100256,Akshay,Ramachandran,52,Male,Married,Graduate,Business Owner,Kolkata,West Bengal,Self Employed,14466292.62,1205524.39,12,High Net Worth Individuals,High
CUST104541,Hemani,Baria,52,Female,Divorced,Diploma,Business Owner,Nagpur,Maharashtra,Self Employed,8966346.7,747195.56,18,High Net Worth Individuals,High
CUST101729,Daniel,Singhal,28,Male,Married,Post Graduate,Freelancer,Dehradun,Uttarakhand,Self Employed,,41980.3,10,Young Professionals,High
CUST101151,Avni,Chaudhari,37,Female,Single,Graduate,Salaried - Private,Ahmedabad,Gujarat,Employed,1572472.69,131039.39,8,Business Owners,Medium
CUST104144,Ekalinga,Mall,33,Male,Divorced,Graduate,Salaried - Private,Chandigarh,Punjab,Employed,1463812.29,121984.36,13,Young Professionals,Medium
CUST100647,Vincent,Sen,30,Male,Widowed,Post Graduate,Salaried - Private,Lucknow,Uttar Pradesh,Employed,547030.07,45585.84,12,Young Professionals,Medium
CUST102908,Varenya,Babu,21,Female,Widowed,High School,Student,Bhubaneswar,Odisha,Not Employed,99749.35,8312.45,3,Students,Medium
CUST101702,Manthan,Chokshi,49,Male,Married,Graduate,Self Employed,Patna,Bihar,Self Employed,448422.01,37368.5,13,Business Owners,Medium
CUST101881,Gabriel,Dave,32,Male,Married,Graduate,Salaried - Government,Ahmedabad,Gujarat,Employed,801677.71,66806.48,8,Young Professionals,Medium
CUST103768,Dipta,Ben,26,Female,Married,Graduate,Freelancer,Coimbatore,Tamil Nadu,Self Employed,716463.54,59705.3,8,Young Professionals,High
CUST101315,Jatin,Ramaswamy,25,Male,Widowed,High School,Self Employed,Dehradun,Uttarakhand,Self Employed,992964.95,82747.08,7,Young Professionals,High
CUST102269,Vivaan,Zachariah,33,Male,Single,Graduate,Salaried - Private,Dehradun,Uttarakhand,Employed,1130718.56,94226.55,11,Young Professionals,Medium
CUST101966,Bimala,Kari,18,Female,Single,Graduate,Student,Vadodara,Gujarat,,50563.56,4213.63,1,Students,
CUST102465,Parth,Sathe,21,Male,Married,Post Graduate,Student,Coimbatore,Tamil Nadu,Not Employed,30778.15,2564.85,3,Students,Medium
CUST103855,Azad,Chatterjee,64,Male,Married,Graduate,,Ahmedabad,Gujarat,Retired,903606.24,75300.52,6,Retired Customers,Low
CUST101350,Tristan,Andra,45,Male,Married,High School,Salaried - Government,Lucknow,Uttar Pradesh,Employed,938420.95,78201.75,18,Business Owners,Medium
CUST103296,Niharika,Contractor,31,Female,Married,Post Graduate,Salaried - Government,Ahmedabad,Gujarat,Employed,1007326.38,83943.87,11,Young Professionals,Medium
CUST100112,Aarav,Ramakrishnan,18,Male,Single,High School,Student,Hyderabad,Telangana,Not Employed,31554.46,2629.54,1,Students,Medium
CUST103133,Laban,Sachdeva,41,Male,Single,,Self Employed,Lucknow,Uttar Pradesh,Self Employed,1183386.34,98615.53,17,Business Owners,High
CUST100263,Vedhika,Gopal,45,Female,Single,High School,Salaried - Government,Ranchi,Jharkhand,Employed,870779.37,72564.95,3,Business Owners,Medium
CUST101393,Chakrika,Yadav,42,Female,Married,Graduate,Salaried - Government,Chennai,Tamil Nadu,Employed,909726.78,75810.57,2,Business Owners,Medium
CUST101878,Zilmil,Bava,36,Female,Single,Graduate,Salaried - Government,Bhubaneswar,Odisha,Employed,889786.21,74148.85,4,,Medium
CUST101186,Manya,Sama,63,Female,Divorced,Graduate,Retired,Mysuru,Karnataka,Retired,480167.65,40013.97,4,Retired Customers,Low
CUST103071,Vamakshi,Shankar,51,Female,Single,Graduate,Self Employed,Ahmedabad,Gujarat,Self Employed,1859730.03,154977.5,15,Business Owners,Medium
CUST100056,Urishilla,Dugar,25,Female,Single,Graduate,Self Employed,,Maharashtra,Self Employed,1999075.72,166589.64,7,Young Professionals,High
CUST101309,Lila,Varkey,19,Female,Single,Graduate,,Guwahati,Assam,Not Employed,69922.05,5826.84,1,Students,Medium
CUST100695,Faraj,Gaba,39,Male,Married,High School,Salaried - Government,Nagpur,Maharashtra,Employed,1706834.26,142236.19,11,Business Owners,Medium
CUST102952,Shaurya,Agrawal,46,Male,Single,Post Graduate,Business Owner,Hyderabad,Telangana,Self Employed,5471138.76,455928.23,17,,High
CUST101726,Ucchal,Narula,47,Female,Widowed,Post Graduate,Business Owner,Chandigarh,Punjab,Self Employed,6341440.2,528453.35,16,High Net Worth Individuals,High
CUST102091,Vyanjana,Barad,42,Female,Married,Graduate,Salaried - Government,Kochi,Kerala,Employed,1631023.89,135918.66,14,Business Owners,Medium
CUST103869,Devansh,Bhatia,58,Male,,Graduate,Retired,Bhubaneswar,Odisha,Retired,509333.9,42444.49,6,Retired Customers,Low
CUST100319,Keya,Mohan,60,Female,Single,Post Graduate,Retired,Patna,Bihar,Retired,341120.68,28426.72,6,Retired Customers,Low
CUST104320,Jagrati,Kar,28,Female,Divorced,Post Graduate,Salaried - Private,Bhopal,Madhya Pradesh,Employed,1493428.64,124452.39,5,Young Professionals,High
CUST100682,Nilima,Puri,46,Female,Single,Graduate,Business Owner,Thiruvananthapuram,Kerala,Self Employed,5748001.5,479000.12,18,High Net Worth Individuals,High
CUST103841,Mahika,Dara,41,Female,Single,High School,Salaried - Private,Pune,Maharashtra,Employed,980124.03,81677,12,,Medium
CUST103213,Aarnav,Chaudhary,46,Male,Widowed,Graduate,Salaried - Private,Mumbai,Maharashtra,Employed,1640292.28,136691.02,7,Business Owners,Medium
CUST102002,Meghana,Boase,40,Female,Widowed,Post Graduate,Business Owner,Bhubaneswar,Odisha,Self Employed,,533230.53,11,High Net Worth Individuals,High
CUST104782,Anmol,Patla,23,Male,Married,Diploma,Student,Raipur,Chhattisgarh,Not Employed,98699.83,8224.99,3,Students,Medium
CUST104150,Avni,Kothari,76,Female,Divorced,Graduate,Retired,Bengaluru,Karnataka,Retired,277310.64,23109.22,4,Retired Customers,Low
CUST100286,Bishakha,Kibe,,Female,,Post Graduate,Salaried - Government,Dehradun,Uttarakhand,Employed,1583763.02,131980.25,13,Business Owners,Medium
CUST101888,Ekani,Devi,40,Female,Married,Post Graduate,Salaried - Private,Kanpur,Uttar Pradesh,Employed,764585.11,63715.43,18,Business Owners,Medium
CUST102337,Urishilla,Nair,22,Female,Married,Post Graduate,Homemaker,Patna,Bihar,Not Employed,41520.61,3460.05,4,Young Professionals,Medium
CUST102520,Nitara,Bir,63,Female,Widowed,Post Graduate,Retired,Mysuru,Karnataka,Retired,368018.44,30668.2,19,Retired Customers,Low
CUST102277,Timothy,Morar,33,Male,Divorced,Post Graduate,Self Employed,Patna,Bihar,Self Employed,892394.79,74366.23,15,Business Owners,High
CUST102127,Saumya,Ahluwalia,37,Female,Widowed,High School,Freelancer,Indore,Madhya Pradesh,Self Employed,928692.38,77391.03,17,Business Owners,High
CUST103499,Upkaar,Nair,21,Male,Divorced,High School,Salaried - Private,Kolkata,West Bengal,Employed,1707488.84,142290.74,3,,High
CUST104211,Siddharth,Gandhi,33,Male,Married,Diploma,Salaried - Government,Kanpur,Uttar Pradesh,Employed,756860.21,63071.68,13,Young Professionals,Medium
CUST102083,Onveer,Setty,24,Male,Divorced,Post Graduate,Freelancer,Jaipur,Rajasthan,Self Employed,442439.86,36869.99,6,Young Professionals,High
CUST100736,Arunima,Khare,38,Female,Divorced,High School,Self Employed,Chennai,Tamil Nadu,Self Employed,1383649.32,115304.11,2,,High
CUST104801,Chatura,Ranganathan,24,,Single,Graduate,Salaried - Government,Delhi,Delhi,Employed,719069.79,59922.48,6,Young Professionals,Medium
CUST100336,Edhitha,Mahal,29,Female,Widowed,Post Graduate,Salaried - Private,Kanpur,Uttar Pradesh,Employed,923557.36,76963.11,4,Young Professionals,High
CUST102596,Chaaya,Ahuja,50,Female,Single,Graduate,Self Employed,Bhopal,Madhya Pradesh,Self Employed,1598082.42,133173.54,12,Business Owners,Medium
CUST102771,Adweta,Dhawan,43,Female,Widowed,Post Graduate,Self Employed,Chandigarh,Punjab,Self Employed,1574377.04,131198.09,18,Business Owners,High
CUST103704,Yashvi,Wadhwa,36,Female,Widowed,Post Graduate,Salaried - Private,Ranchi,Jharkhand,Employed,2492121.86,207676.82,17,Business Owners,High
CUST104404,Ganga,Mutti,24,Female,Married,Graduate,Salaried - Private,Nagpur,Maharashtra,Employed,1572516.61,131043.05,6,Young Professionals,High
CUST101071,Qasim,Chanda,30,Male,Widowed,Post Graduate,Salaried - Government,Kochi,Kerala,Employed,600741.59,50061.8,12,Young Professionals,Medium
CUST102290,Urmi,Rana,26,Female,Divorced,Post Graduate,Salaried - Private,Indore,Madhya Pradesh,Employed,1442095.42,120174.62,8,Young Professionals,High
CUST101672,Kritika,Bali,20,Female,Single,Graduate,,Surat,Gujarat,Not Employed,52553.23,4379.44,2,,
CUST104083,Harinakshi,Badami,59,Female,Widowed,Graduate,Homemaker,Chandigarh,Punjab,Not Employed,84051.34,7004.28,2,Business Owners,Low
CUST104250,Om,Prabhakar,67,Male,Single,Graduate,Retired,Kochi,Kerala,Retired,280093.07,23341.09,20,Retired Customers,Low
CUST104113,Damyanti,Parikh,33,Female,Married,Graduate,Salaried - Private,Ranchi,Jharkhand,Employed,2431349.63,202612.47,6,Young Professionals,High
CUST104408,David,Wali,34,Male,Divorced,Graduate,Business Owner,Coimbatore,Tamil Nadu,Self Employed,8409488.69,700790.72,,High Net Worth Individuals,High
CUST103366,Robert,Keer,32,Male,Widowed,Post Graduate,Salaried - Private,Nashik,Maharashtra,,639506,53292.17,10,Young Professionals,Medium
CUST101488,Vedhika,Chaudry,65,Female,Single,Graduate,Retired,Dehradun,Uttarakhand,,401736.47,33478.04,17,Retired Customers,Low
CUST100498,Abhimanyu,Lalla,30,Male,Widowed,Doctorate,Salaried - Private,Lucknow,Uttar Pradesh,Employed,1770907.41,147575.62,11,Young Professionals,Medium
CUST104382,Aradhana,Venkataraman,45,Female,Single,High School,Salaried - Government,Pune,Maharashtra,Employed,669607.79,55800.65,,Business Owners,Low
CUST103479,Watika,Shankar,45,Female,Divorced,Graduate,Salaried - Private,Coimbatore,Tamil Nadu,Employed,2439329.97,203277.5,10,Business Owners,Medium
CUST102581,Frederick,Nayak,26,Male,Married,Graduate,Homemaker,Kochi,Kerala,Not Employed,43208.68,3600.72,8,Young Professionals,
CUST103123,Vamakshi,Sagar,,Female,Single,Post Graduate,Salaried - Private,Indore,Madhya Pradesh,Employed,988158.49,82346.54,19,Business Owners,Medium
CUST102921,Mitesh,Chatterjee,30,Male,Single,Post Graduate,Business Owner,Ranchi,Jharkhand,Self Employed,10909981.63,909165.14,,High Net Worth Individuals,High
CUST104377,Brijesh,Dash,33,Male,Widowed,Graduate,Business Owner,Kolkata,West Bengal,Self Employed,10320068.86,860005.74,,High Net Worth Individuals,High
CUST102644,Warjas,Banik,23,Male,Divorced,High School,Salaried - Private,Lucknow,Uttar Pradesh,Employed,527388.85,43949.07,5,Young Professionals,Medium
CUST104286,Wazir,Dasgupta,36,,Divorced,Post Graduate,Salaried - Government,Kolkata,West Bengal,Employed,1581608.54,131800.71,3,Business Owners,Medium
CUST104040,Tarak,Soman,31,Male,Widowed,Graduate,Salaried - Government,Bengaluru,Karnataka,Employed,874846.28,72903.86,5,Young Professionals,Medium
CUST102034,Ekiya,Sehgal,20,Female,Single,Graduate,Student,Bengaluru,Karnataka,Not Employed,126711.29,,2,Students,Medium
CUST101022,Samarth,Gole,34,Male,Widowed,Graduate,Freelancer,Ranchi,Jharkhand,Self Employed,862845.79,71903.82,4,Young Professionals,
CUST102282,Ekanta,Padmanabhan,52,Female,Single,Diploma,Homemaker,Indore,Madhya Pradesh,Not Employed,71425.75,5952.15,15,Business Owners,Low
CUST104886,Jai,Raman,34,Male,Single,Graduate,Salaried - Private,,Jharkhand,Employed,2420979.63,201748.3,12,Young Professionals,
CUST104219,Mitesh,Ahuja,71,Male,Widowed,High School,Retired,Kolkata,West Bengal,Retired,668112.69,55676.06,12,Retired Customers,Low
CUST103063,Oscar,Salvi,33,Male,Divorced,Diploma,Salaried - Private,Bhopal,,Employed,1063668.43,88639.04,15,Young Professionals,Medium
CUST104365,Omaja,Bhatt,72,Female,Married,Graduate,Retired,Nagpur,Maharashtra,Retired,279038.97,,5,Retired Customers,Low
CUST100665,Dalaja,Oza,42,Female,Divorced,Graduate,Salaried - Government,Bhubaneswar,Odisha,Employed,1091302.48,90941.87,12,Business Owners,Medium
CUST103932,Ekapad,Raghavan,21,Male,Single,Graduate,Salaried - Government,Ranchi,Jharkhand,Employed,1282551.59,106879.3,3,Young Professionals,Medium
CUST102638,Neel,Ahuja,61,Male,Married,High School,Homemaker,Chandigarh,Punjab,Not Employed,90009.85,7500.82,18,Business Owners,Low
CUST103176,Ijaya,Vora,40,Female,Widowed,Graduate,Salaried - Private,Chandigarh,Punjab,Employed,1698892.78,141574.4,1,Business Owners,Medium
